vote_district_id,vote_letter_id,wlk_eu,wlk_gm,address,name,full_address,barrier_free,note
71106,71171,1    ,10   ,Adolph-Kolping-Str. 41,GGS Adolph-Kolping-Straße,51147 Köln,J,
71201,71271,1    ,10   ,Viehtrift 5,Kita Viehtrift,51147 Köln,J,
71202,71271,1    ,10   ,Viehtrift 5,Kita Viehtrift,51147 Köln,J,
71203,71271,1    ,10   ,Am Linder Kreuz 10,AK Autoport Köln GmbH,51147 Köln,J,
71204,71271,1    ,10   ,Am Linder Kreuz 10,AK Autoport Köln GmbH,51147 Köln,J,
71301,71371,1    ,10   ,Urbanusstr. 1,Haus Helfer,51147 Köln,J,
71401,71471,1    ,11   ,Schmittgasse 66,GGS Schmittgasse,51143 Köln,N,
71402,71471,1    ,11   ,Schmittgasse 66,GGS Schmittgasse,51143 Köln,N,
71403,71471,1    ,11   ,Schmittgasse 66,GGS Schmittgasse,51143 Köln,N,
71404,71471,1    ,11   ,Schmittgasse 66,GGS Schmittgasse,51143 Köln,N,
71405,71471,1    ,11   ,Schmittgasse 66,GGS Schmittgasse,51143 Köln,N,
71406,71471,1    ,11   ,Schmittgasse 66,GGS Schmittgasse,51143 Köln,N,
71407,71472,1    ,11   ,Schmittgasse 66,GGS Schmittgasse,51143 Köln,N,
71408,71472,1    ,11   ,Schmittgasse 66,GGS Schmittgasse,51143 Köln,N,
71409,71472,1    ,11   ,Irisweg 2,GGS Irisweg,51143 Köln,J,
71410,71472,1    ,11   ,Irisweg 2,GGS Irisweg,51143 Köln,J,
71411,71472,1    ,11   ,Irisweg 2,GGS Irisweg,51143 Köln,J,
71412,71472,1    ,11   ,Irisweg 2,GGS Irisweg,51143 Köln,J,
71501,71571,1    ,11   ,Hinter der Kirche 3,KGS Hinter der Kirche,51143 Köln,J,
71502,71571,1    ,11   ,Hinter der Kirche 3,KGS Hinter der Kirche,51143 Köln,J,
71503,71571,1    ,11   ,Hinter der Kirche 3,KGS Hinter der Kirche,51143 Köln,J,
71504,71571,1    ,11   ,Hinter der Kirche 3,KGS Hinter der Kirche,51143 Köln,J,
71601,71671,1    ,08   ,Stresemannstraße 6a,Bürgerzentrum Finkenberg e.V.,51149 Köln,J,
71602,71671,1    ,08   ,Stresemannstraße 6a,Bürgerzentrum Finkenberg e.V.,51149 Köln,J,
71603,71671,1    ,08   ,Stresemannstr. 36,Lise-Meitner-Gesamtschule,51149 Köln,J,
80101,80171,1    ,42   ,Usingerstr. 24,Berufskolleg Usingerstr.,51105 Köln,J,
80102,80171,1    ,42   ,Hachenburger Str. 11,GHS Hachenburger Straße,51105 Köln,J,
80103,80172,1    ,43   ,Westerwaldstr. 90,GGS Westerwaldstr.,51105 Köln,J,
80104,80172,1    ,43   ,Westerwaldstr. 90,GGS Westerwaldstr.,51105 Köln,J,
80105,80172,1    ,43   ,Usingerstr. 24,Berufskolleg Usingerstr.,51105 Köln,J,
80106,80172,1    ,43   ,Lohmarer Str. 11,GGS Lohmarer Str.,51105 Köln,J,
80107,80172,1    ,43   ,Lohmarer Str. 11,GGS Lohmarer Str.,51105 Köln,J,
80201,80271,1    ,42   ,Falckensteinstr. 34,Adolph-Kolping-Schule,51103 Köln,J,Eingang Remscheider Str. Sporthalle
80202,80271,1    ,42   ,Falckensteinstr. 34,Adolph-Kolping-Schule,51103 Köln,J,Eingang Remscheider Str. Sporthalle
80203,80271,1    ,42   ,Falckensteinstr. 34,Adolph-Kolping-Schule,51103 Köln,J,Eingang Remscheider Str. Sporthalle
80204,80271,1    ,42   ,Kantstr. 3,Kaiserin-Theophanu-Schule,51103 Köln,J,
80205,80272,1    ,42   ,Kapitelstr. 24,GGS Kapitelstr.,51103 Köln,J,
80206,80272,1    ,42   ,Kapitelstr. 24,GGS Kapitelstr.,51103 Köln,J,
80207,80272,1    ,42   ,Kapitelstr. 24,GGS Kapitelstr.,51103 Köln,J,
80208,80272,1    ,42   ,Kalk-Mülheimer Str. 58,Bürgerhaus Kalk,51103 Köln,J,
80209,80272,1    ,42   ,Vietorstr. 38,Schule Der kleine Prinz,51103 Köln,J,
80301,80371,1    ,43   ,Heßhofstr. 45,GGS Heßhofstr.,51107 Köln,J,
80302,80371,1    ,43   ,Heßhofstr. 45,GGS Heßhofstr.,51107 Köln,J,
80303,80371,1    ,43   ,Heßhofstr. 45,GGS Heßhofstr.,51107 Köln,J,
80304,80371,1    ,43   ,Lustheider Str. 43,GGS Lustheider Str.,51103 Köln,J,
80305,80371,1    ,43   ,Nürnberger Str. 10,GHS Nürnberger Straße,51103 Köln,J,
80401,80471,1    ,44   ,Nürnberger Str. 10,GHS Nürnberger Straße,51103 Köln,J,
80402,80471,1    ,44   ,Nürnberger Str. 10,GHS Nürnberger Straße,51103 Köln,J,
80403,80471,1    ,44   ,Weimarer Str. 28,GGS Weimarer Str.,51103 Köln,J,Eingang Apoldaer Weg
80404,80472,1    ,44   ,Weimarer Str. 28,GGS Weimarer Str.,51103 Köln,J,Eingang Apoldaer Weg
80405,80472,1    ,44   ,Weimarer Str. 28,GGS Weimarer Str.,51103 Köln,J,Eingang Apoldaer Weg
80406,80472,1    ,44   ,Adalbertstr. 17,Katharina-Henoth-Gesamtschule,51103 Köln,J,Zufahrt Lustheider Str. 47
80501,80571,1    ,45   ,Zehnthofstr. 22,GGS Zehnthofstr.,51107 Köln,J,
80502,80571,1    ,45   ,Zehnthofstr. 22,GGS Zehnthofstr.,51107 Köln,J,
80503,80571,1    ,45   ,Zehnthofstr. 22,GGS Zehnthofstr.,51107 Köln,J,
80504,80571,1    ,45   ,Zehnthofstr. 22,GGS Zehnthofstr.,51107 Köln,J,
80505,80571,1    ,45   ,Zehnthofstr. 22,GGS Zehnthofstr.,51107 Köln,J,
80506,80571,1    ,45   ,Zehnthofstr. 22,GGS Zehnthofstr.,51107 Köln,J,
80507,80571,1    ,45   ,Zehnthofstr. 22,GGS Zehnthofstr.,51107 Köln,J,
80601,80671,1    ,44   ,Fußfallstr. 55,KGS Fußfallstr.,51109 Köln,J,
80602,80671,1    ,44   ,Fußfallstr. 55,KGS Fußfallstr.,51109 Köln,J,
80603,80671,1    ,44   ,Fußfallstr. 55,KGS Fußfallstr.,51109 Köln,J,
80604,80671,1    ,44   ,Fußfallstr. 55,KGS Fußfallstr.,51109 Köln,J,
80605,80672,1    ,44   ,Fußfallstr. 55,KGS Fußfallstr.,51109 Köln,J,
80606,80672,1    ,44   ,Fußfallstr. 55,KGS Fußfallstr.,51109 Köln,J,
80607,80672,1    ,44   ,Fußfallstr. 55,KGS Fußfallstr.,51109 Köln,J,
80701,80771,1    ,41   ,Diesterwegstr. 69,GGS Diesterwegstr.,51109 Köln,J,
80702,80771,1    ,41   ,Diesterwegstr. 69,GGS Diesterwegstr.,51109 Köln,J,
80703,80771,1    ,41   ,Diesterwegstr. 69,GGS Diesterwegstr.,51109 Köln,J,
80704,80772,1    ,41   ,Olpener Str. 830,Matthias-Claudius-Heim,51109 Köln,J,
80705,80772,1    ,41   ,Olpener Str. 930,KGS Olpener Str.,51109 Köln,J,
80706,80772,1    ,41   ,Olpener Str. 830,Matthias-Claudius-Heim,51109 Köln,J,
80707,80773,1    ,41   ,Olpener Str. 930,KGS Olpener Str.,51109 Köln,J,
80708,80773,1    ,41   ,Olpener Str. 930,KGS Olpener Str.,51109 Köln,J,
80709,80773,1    ,41   ,Olpener Str. 930,KGS Olpener Str.,51109 Köln,J,
80710,80773,1    ,41   ,Olpener Str. 930,KGS Olpener Str.,51109 Köln,J,
80801,80871,1    ,41   ,Volberger Weg 17,KGS Volberger Weg,51107 Köln,J,
80802,80871,1    ,41   ,Volberger Weg 17,KGS Volberger Weg,51107 Köln,J,
80803,80871,1    ,41   ,Volberger Weg 17,KGS Volberger Weg,51107 Köln,J,
80804,80871,1    ,41   ,Volberger Weg 17,KGS Volberger Weg,51107 Köln,J,
80805,80872,1    ,41   ,Volberger Weg 17,KGS Volberger Weg,51107 Köln,J,
80806,80872,1    ,41   ,Forststr. 20,KGS Forststr.,51107 Köln,J,
80807,80872,1    ,41   ,Forststr. 20,KGS Forststr.,51107 Köln,J,
80808,80873,1    ,41   ,Rösrather Str. 603,Bürger- und Vereinszentrum e.V.,51107 Köln,J,
80809,80873,1    ,41   ,Rösrather Str. 603,Bürger- und Vereinszentrum e.V.,51107 Köln,J,
80810,80873,1    ,41   ,Forststr. 20,KGS Forststr.,51107 Köln,J,
80811,80873,1    ,41   ,Forststr. 20,KGS Forststr.,51107 Köln,J,
80812,80873,1    ,41   ,Forststr. 20,KGS Forststr.,51107 Köln,J,
80901,80971,1    ,45   ,Europaring 51,GGS Europaring,51109 Köln,J,
80902,80971,1    ,45   ,Europaring 51,GGS Europaring,51109 Köln,J,
80903,80971,1    ,45   ,Europaring 51,GGS Europaring,51109 Köln,J,
80904,80971,1    ,45   ,Andreas-Hermes-Str. 2,KGS Andreas-Hermes-Str.,51109 Köln,J,
80905,80971,1    ,45   ,Andreas-Hermes-Str. 2,KGS Andreas-Hermes-Str.,51109 Köln,J,
80906,80971,1    ,45   ,Andreas-Hermes-Str. 2,KGS Andreas-Hermes-Str.,51109 Köln,J,
80907,80971,1    ,45   ,Andreas-Hermes-Str. 2,KGS Andreas-Hermes-Str.,51109 Köln,J,
90101,90171,1    ,35   ,Ferdinandstr. 43,Montessori-Hauptschule,51063 Köln,J,
90102,90171,1    ,35   ,Ferdinandstr. 43,Montessori-Hauptschule,51063 Köln,J,
90103,90172,1    ,36   ,Danzierstr. 146a,Johann-Bendel-Realschule,51063 Köln,J,
90104,90172,1    ,36   ,Danzierstr. 146a,Johann-Bendel-Realschule,51063 Köln,J,
90105,90172,1    ,36   ,Danzierstr. 146a,Johann-Bendel-Realschule,51063 Köln,J,
90106,90173,1    ,36   ,Danzierstr. 146a,Johann-Bendel-Realschule,51063 Köln,J,
90107,90173,1    ,36   ,Lassallestr. 59,Realschule Lassallestr.,51065 Köln,J,
90108,90173,1    ,36   ,Lassallestr. 59,Realschule Lassallestr.,51065 Köln,J,
90109,90173,1    ,36   ,Lassallestr. 59,Realschule Lassallestr.,51065 Köln,J,
90110,90173,1    ,36   ,Lassallestr. 59,Realschule Lassallestr.,51065 Köln,J,
90111,90174,1    ,36   ,Lassallestr. 59,Realschule Lassallestr.,51065 Köln,J,
90112,90174,1    ,36   ,Lassallestr. 59,Realschule Lassallestr.,51065 Köln,J,
90113,90174,1    ,36   ,Genovevastr. 58,Gymnasium Genovevastr,51063 Köln,N,
90114,90174,1    ,36   ,Genovevastr. 58,Gymnasium Genovevastr,51063 Köln,N,
90115,90174,1    ,36   ,Mülheimer Freiheit 99,Peter-Petersen-Schule,51063 Köln,J,
90116,90175,1    ,36   ,Mülheimer Freiheit 99,Peter-Petersen-Schule,51063 Köln,J,
90117,90176,1    ,37   ,Düsseldorfer Str. 13,Rhein-Gymnasium,51063 Köln,J,
90118,90176,1    ,37   ,Düsseldorfer Str. 13,Rhein-Gymnasium,51063 Köln,J,
90119,90175,1    ,36   ,Langemaß 21,KGS Langemaß,51063 Köln,J,
90120,90176,1    ,37   ,Tiefentalstr. 66,GHS Tiefentalstraße,51063 Köln,J,
90121,90175,1    ,36   ,Tiefentalstr. 66,GHS Tiefentalstraße,51063 Köln,J,
90122,90176,1    ,37   ,Luzerner Weg 72,KGS Luzerner Weg,51063 Köln,J,
90123,90176,1    ,37   ,Luzerner Weg 72,KGS Luzerner Weg,51063 Köln,J,
90201,90271,1    ,35   ,Kopernikusstr. 40,GGS Kopernikusstr.,51065 Köln,N,
90202,90271,1    ,35   ,Kopernikusstr. 40,GGS Kopernikusstr.,51065 Köln,N,
90203,90271,1    ,35   ,Kopernikusstr. 40,GGS Kopernikusstr.,51065 Köln,N,
90204,90271,1    ,35   ,Kopernikusstr. 40,GGS Kopernikusstr.,51065 Köln,N,
90301,90371,1    ,35   ,An St.Theresia 1,GGS An St. Theresia,51067 Köln,J,
90302,90371,1    ,35   ,Wuppertaler Str. 19,GHS Wuppertaler Straße,51067 Köln,J,
90303,90371,1    ,35   ,Wuppertaler Str. 19,GHS Wuppertaler Straße,51067 Köln,J,
90304,90371,1    ,35   ,Alte Wipperfürther Str. 49,GGS Alte Wipperfürther Straße,51065 Köln,J,Eingang Alte Wipperfürther Str. 9
90305,90372,1    ,35   ,Alte Wipperfürther Str. 49,GGS Alte Wipperfürther Straße,51065 Köln,J,Eingang Alte Wipperfürther Str. 9
90306,90372,1    ,35   ,Alte Wipperfürther Str. 49,GGS Alte Wipperfürther Straße,51065 Köln,J,Eingang Alte Wipperfürther Str. 9
90307,90372,1    ,35   ,Kattowitzer Str. 52,Herder-Gymnasium,51065 Köln,J,
90308,90372,1    ,35   ,Kattowitzer Str. 52,Herder-Gymnasium,51065 Köln,J,
90401,90471,1    ,40   ,Neufelder Str. 2,KGS Neufelder Str.,51067 Köln,N,
90402,90471,1    ,40   ,Neufelder Str. 2,KGS Neufelder Str.,51067 Köln,N,
90403,90471,1    ,40   ,Neufelder Str. 2,KGS Neufelder Str.,51067 Köln,N,
90404,90471,1    ,40   ,Neufelder Str. 2,KGS Neufelder Str.,51067 Köln,N,
90405,90471,1    ,40   ,Piccoloministr. 531,Kita Piccoloministr.,51067 Köln,J,
90406,90472,1    ,40   ,Piccoloministr. 531,Kita Piccoloministr.,51067 Köln,J,
90407,90472,1    ,40   ,Buschfeldstr. 46,Berthold-Otto-Schule,51067 Köln,J,
90408,90472,1    ,40   ,Buschfeldstr. 46,Berthold-Otto-Schule,51067 Köln,J,
90409,90472,1    ,40   ,Buschfeldstr. 46,Berthold-Otto-Schule,51067 Köln,J,
90410,90473,1    ,40   ,Buschfeldstr. 46,Berthold-Otto-Schule,51067 Köln,J,
90411,90473,1    ,40   ,Burgwiesenstr. 125,Gesamtschule Holweide,51067 Köln,J,
90412,90473,1    ,40   ,Burgwiesenstr. 125,Gesamtschule Holweide,51067 Köln,J,
90413,90473,1    ,40   ,Burgwiesenstr. 125,Gesamtschule Holweide,51067 Köln,J,
90501,90571,1    ,39   ,Urnenstr. 7,Grundschule Urnenstr.,51069 Köln,N,
90502,90571,1    ,39   ,Urnenstr. 7,Grundschule Urnenstr.,51069 Köln,N,
90503,90571,1    ,39   ,Urnenstr. 7,Grundschule Urnenstr.,51069 Köln,N,
90504,90571,1    ,39   ,Urnenstr. 7,Grundschule Urnenstr.,51069 Köln,N,
90505,90572,1    ,39   ,Urnenstr. 7,Grundschule Urnenstr.,51069 Köln,N,
90506,90572,1    ,39   ,Urnenstr. 7,Grundschule Urnenstr.,51069 Köln,N,
90507,90572,1    ,39   ,Urnenstr. 7,Grundschule Urnenstr.,51069 Köln,N,
90508,90572,1    ,39   ,Urnenstr. 7,Grundschule Urnenstr.,51069 Köln,N,
90509,90572,1    ,39   ,Dellbrücker Hauptstr. 16,GGS Dellbrücker Hauptstr.,51069 Köln,J,
90510,90573,1    ,39   ,Dellbrücker Hauptstr. 16,GGS Dellbrücker Hauptstr.,51069 Köln,J,
90511,90573,1    ,39   ,Dellbrücker Hauptstr. 16,GGS Dellbrücker Hauptstr.,51069 Köln,J,
90512,90571,1    ,39   ,Dellbrücker Hauptstr. 16,GGS Dellbrücker Hauptstr.,51069 Köln,J,
90513,90571,1    ,39   ,Dellbrücker Hauptstr. 16,GGS Dellbrücker Hauptstr.,51069 Köln,J,
90514,90573,1    ,39   ,Dellbrücker Hauptstr. 16,GGS Dellbrücker Hauptstr.,51069 Köln,J,
90515,90573,1    ,39   ,Dellbrücker Hauptstr. 16,GGS Dellbrücker Hauptstr.,51069 Köln,J,
90516,90573,1    ,39   ,Dellbrücker Hauptstr. 16,GGS Dellbrücker Hauptstr.,51069 Köln,J,
90517,90573,1    ,39   ,Dellbrücker Hauptstr. 16,GGS Dellbrücker Hauptstr.,51069 Köln,J,
90518,90574,1    ,39   ,Dellbrücker Mauspfad 200,Realschule Dellbrücker Mauspfad,51069 Köln,J,
90519,90574,1    ,39   ,Dellbrücker Mauspfad 200,Realschule Dellbrücker Mauspfad,51069 Köln,J,
90520,90574,1    ,39   ,Dellbrücker Mauspfad 200,Realschule Dellbrücker Mauspfad,51069 Köln,J,
90521,90574,1    ,39   ,Dellbrücker Mauspfad 200,Realschule Dellbrücker Mauspfad,51069 Köln,J,
90522,90574,1    ,39   ,Dellbrücker Mauspfad 200,Realschule Dellbrücker Mauspfad,51069 Köln,J,
90523,90574,1    ,39   ,Dellbrücker Mauspfad 200,Realschule Dellbrücker Mauspfad,51069 Köln,J,
90601,90671,1    ,38   ,Am Rosenmaar 3,Rosenmaarschule,51061 Köln,J,
90602,90671,1    ,38   ,Am Rosenmaar 3,Rosenmaarschule,51061 Köln,J,
90603,90671,1    ,38   ,Am Rosenmaar 3,Rosenmaarschule,51061 Köln,J,
90604,90671,1    ,38   ,Von-Bodelschwingh-Str. 24,GGS Von-Bodelschwingh-Str.,51061 Köln,J,
90605,90672,1    ,38   ,Von-Bodelschwingh-Str. 24,GGS Von-Bodelschwingh-Str.,51061 Köln,J,
90606,90672,1    ,38   ,Honschaftsstr. 312,GGS Honschaftsstr.,51061 Köln,J,Trakt A
90607,90672,1    ,38   ,Honschaftsstr. 312,GGS Honschaftsstr.,51061 Köln,J,Trakt A
90608,90672,1    ,38   ,Honschaftsstr. 312,GGS Honschaftsstr.,51061 Köln,J,Trakt A
90609,90672,1    ,38   ,Honschaftsstr. 312,GGS Honschaftsstr.,51061 Köln,J,Trakt A
90610,90673,1    ,38   ,Im Weidenbruch 214,Willy-Brandt-Gesamtschule,51061 Köln,J,
90611,90673,1    ,38   ,Im Weidenbruch 214,Willy-Brandt-Gesamtschule,51061 Köln,J,
90612,90673,1    ,38   ,Im Weidenbruch 214,Willy-Brandt-Gesamtschule,51061 Köln,J,
90613,90673,1    ,38   ,Im Weidenbruch 214,Willy-Brandt-Gesamtschule,51061 Köln,J,
90701,90771,1    ,38   ,Am Portzenacker 1b,GGS Am Portzenacker,51069 Köln,J,
90702,90771,1    ,38   ,Am Portzenacker 1b,GGS Am Portzenacker,51069 Köln,J,
90703,90771,1    ,38   ,Am Portzenacker 1b,GGS Am Portzenacker,51069 Köln,J,
90704,90772,1    ,38   ,Berliner Str. 975,Schule Berliner Str.,51069 Köln,J,
90705,90772,1    ,38   ,Berliner Str. 975,Schule Berliner Str.,51069 Köln,J,
90706,90771,1    ,38   ,Leuchterstr. 25,GGS Leuchterstr.,51069 Köln,J,
90707,90772,1    ,38   ,Leuchterstr. 25,GGS Leuchterstr.,51069 Köln,J,
90708,90772,1    ,38   ,Leuchterstr. 25,GGS Leuchterstr.,51069 Köln,J,
90709,90772,1    ,38   ,Leuchterstr. 25,GGS Leuchterstr.,51069 Köln,J,
90801,90871,1    ,37   ,Ricarda-Huch-Str. 60,GGS Ricarda-Huch-Str.,51061 Köln,J,
90802,90871,1    ,37   ,Ricarda-Huch-Str. 60,GGS Ricarda-Huch-Str.,51061 Köln,J,
90803,90871,1    ,37   ,Ricarda-Huch-Str. 60,GGS Ricarda-Huch-Str.,51061 Köln,J,
90804,90871,1    ,37   ,Ricarda-Huch-Str. 60,GGS Ricarda-Huch-Str.,51061 Köln,J,
90805,90871,1    ,37   ,Diependahlstr. 12,Kath. GS Diependahlstr.,51061 Köln,J,
90806,90871,1    ,37   ,Diependahlstr. 12,Kath. GS Diependahlstr.,51061 Köln,J,
90901,90971,1    ,37   ,Pützlachstr. 37,St. Sebastianus,51061 Köln,J,
90902,90971,1    ,37   ,Pützlachstr. 37,St. Sebastianus,51061 Köln,J,
90903,90971,1    ,37   ,Pützlachstr. 37,St. Sebastianus,51061 Köln,J,
90904,90972,1    ,37   ,Peter-Grieß-Str. 5-7,Regenbogenschule,51061 Köln,N,
90905,90972,1    ,37   ,Peter-Grieß-Str. 5-7,Regenbogenschule,51061 Köln,N,
90906,90972,1    ,37   ,Peter-Grieß-Str. 5-7,Regenbogenschule,51061 Köln,N,
90907,90972,1    ,37   ,Peter-Grieß-Str. 5-7,Regenbogenschule,51061 Köln,N,
